P.x,P.y,P.z,V.x,V.y,V.z,V.Escalar,veiculo,tempo
9.735148429870605,-207.76280212402344,0.019074440002441406,-8.216147422790527,-0.20732413232326508,-9.632110504753655e-07,8.218762788210398,118,5
1.6480721235275269,-207.9663848876953,0.019051989540457726,-8.104086875915527,-0.20398831367492676,9.441375254937157e-07,8.10665376863371,118,6
-6.43825101852417,-208.16940307617188,0.019036388024687767,-8.098834991455078,-0.20283831655979156,-6.19888282926695e-07,8.101374673565122,118,7
-14.524163246154785,-208.37258911132812,0.01903541572391987,-8.098590850830078,-0.20521290600299835,3.814697180359872e-08,8.101190412892345,118,8
-22.610015869140625,-208.57577514648438,0.019035357981920242,-8.098668098449707,-0.2020147144794464,-3.2424927098873013e-07,8.101187253342149,118,9
-30.69586753845215,-208.77896118164062,0.01903541572391987,-8.09863567352295,-0.20334354043006897,-6.67572024326546e-08,8.101188083725322,118,10
-38.78172302246094,-208.98207092285156,0.01903533935546875,-8.09864330291748,-0.20295350253582,-7.629394360719743e-08,8.101185929978506,118,11
-46.86799621582031,-209.1658477783203,0.019035492092370987,-8.099678039550781,-0.1583646982908249,9.72747784544481e-07,8.101226062889918,118,12
-54.94142532348633,-208.8879852294922,0.0190093033015728,-8.020071029663086,0.9779602885246277,-5.0163266678282525e-06,8.079476817640945,118,13
-62.822776794433594,-207.2135467529297,0.019007110968232155,-7.634346961975098,2.687134265899658,3.204345603080583e-06,8.093450691688977,118,14
-70.11631774902344,-203.7908935546875,0.019002798944711685,-6.780435085296631,4.413612365722656,-1.7261504581256304e-06,8.090381576958189,118,15
-6.446169853210449,-42.193748474121094,0.2606072425842285,0.0,0.0,-0.4899999797344208,0.4899999797344208,119,0
-6.4635210037231445,-41.89935302734375,-0.012523174285888672,-0.1323707103729248,2.001833915710449,-0.002234296640381217,2.006206874461041,119,1
-6.757356643676758,-38.403438568115234,-0.010379047133028507,-0.46935123205184937,4.995242595672607,1.325607286162267e-06,5.017244180688474,119,2
-7.54290771484375,-31.664247512817383,-0.008350086398422718,-1.0720950365066528,7.9598517417907715,0.00010110854782396927,8.031726310626796,119,3
-9.673478126525879,-24.100515365600586,-0.0074537466280162334,-3.862701892852783,6.905381202697754,9.937286449712701e-06,7.9123166940990615,119,4
-14.698613166809082,-18.010635375976562,-0.0075651356019079685,-5.832973003387451,5.372890472412109,6.589889380848035e-05,7.930417775320939,119,5
-20.61078643798828,-12.705446243286133,-0.007657642010599375,-6.045753479003906,5.132699012756348,1.0328292773920111e-05,7.930683090664038,119,6
-26.842844009399414,-7.779238224029541,-0.007590694352984428,-6.470973491668701,4.563453197479248,-5.365371544030495e-05,7.918244945588721,119,7
-33.76235580444336,-3.965406656265259,-0.007554721552878618,-7.584263801574707,2.328742265701294,1.0652542187017389e-05,7.933731653645307,119,8
-41.59375,-2.937920570373535,-0.007517032325267792,-7.912927627563477,0.09236772358417511,3.092765837209299e-05,7.913466714176158,119,9
-49.506004333496094,-2.895206928253174,-0.006882152520120144,-7.633213520050049,-0.012362886220216751,1.8119811784345075e-06,7.633223531617152,119,10
-56.307430267333984,-2.9134621620178223,-0.006334819830954075,-6.099902629852295,-0.025391310453414917,-3.9100646631595737e-07,6.099955476257645,119,11
-61.90306091308594,-2.9356532096862793,-0.006789569742977619,-5.045910358428955,-0.01996692828834057,-3.814697180359872e-08,5.045949863358325,119,12
-65.91761779785156,-2.918762683868408,-0.0074239918030798435,-3.302851438522339,0.21216832101345062,-0.0013776874402537942,3.3096593358551925,119,13
-70.71308898925781,-2.6221978664398193,-0.030689219012856483,-6.506420612335205,0.7025740146636963,-0.02464056946337223,6.544289616785352,119,14
-78.18099212646484,-0.6275395750999451,-0.026419315487146378,-7.109731674194336,3.766209125518799,0.026177367195487022,8.045700771886596,119,15
-84.95662689208984,-23.278297424316406,0.26060718297958374,0.0,0.0,-0.4899999797344208,0.4899999797344208,120,0
-84.9541015625,-22.544050216674805,-0.20465531945228577,0.017434077337384224,2.992940664291382,0.02949935756623745,2.9931368126295808,120,1
-84.92483520507812,-17.3157901763916,-0.14883115887641907,0.033631738275289536,6.817675590515137,0.06696323305368423,6.8180873876701185,120,2
-84.873046875,-12.209294319152832,-0.10174483060836792,0.07710270583629608,4.4743571281433105,0.03493334725499153,4.4751577487463585,120,3
-84.64453887939453,-7.78962516784668,-0.07338780164718628,0.6812207698822021,4.2378153800964355,0.01620623469352722,4.292249244294154,120,4
-83.41254425048828,-4.38241720199585,-0.06010749563574791,1.6319996118545532,2.5458078384399414,0.006788692437112331,3.0240050214410465,120,5
-83.18819427490234,-4.023257255554199,-0.05827682465314865,0.047677651047706604,0.04798872396349907,-0.0007601737743243575,0.06765097117735236,120,6
-81.88336181640625,-2.5148775577545166,-0.05005567520856857,3.5919649600982666,2.923414945602417,0.009062051773071289,4.631268653352736,120,7
-75.9992446899414,-0.1032453328371048,-0.04645900800824165,8.315077781677246,1.015428900718689,-0.002611026633530855,8.376850314122692,120,8
-67.97974395751953,0.4172274172306061,-0.03560829162597656,7.98445987701416,0.1652453988790512,0.00498232850804925,7.986171197332113,120,9
-59.93381118774414,0.545608639717102,-0.029991529881954193,8.061507225036621,0.07997558265924454,4.281043948139995e-05,8.061903921219358,120,10
-51.88475799560547,0.60966956615448,-0.030053671449422836,8.046285629272461,0.048801325261592865,7.514953267673263e-06,8.046433619762254,120,11
-43.836708068847656,0.6975983381271362,-0.030012739822268486,8.048049926757812,0.1459265500307083,-4.729270949610509e-05,8.049372782013943,120,12
-35.82638931274414,1.3693689107894897,-0.03009599633514881,7.956908226013184,1.2225788831710815,0.001366424490697682,8.05028505767889,120,13
-28.128787994384766,3.5616934299468994,-0.030283622443675995,7.122583866119385,3.7602925300598145,0.0009834861848503351,8.054253646910611,120,14
-22.43343162536621,9.041363716125488,-0.029560374096035957,4.460068702697754,6.718482494354248,0.0016965102404356003,8.064131865109568,120,15
-148.98947143554688,-36.040218353271484,0.4088570773601532,0.0,0.0,-0.4899999797344208,0.4899999797344208,121,0
-148.9896240234375,-35.747032165527344,0.0005981445428915322,-0.001048822421580553,2.0072991847991943,-0.006421289406716824,2.007309729533942,121,1
-148.99143981933594,-32.22940444946289,-0.00463104248046875,-0.0026371139101684093,5.028242588043213,-0.007047586143016815,5.028248218520216,121,2
-148.99436950683594,-25.481891632080078,-0.006009101867675781,-0.010400032624602318,7.424236297607422,0.009745702147483826,7.424249978422097,121,3
-148.99842834472656,-18.840253829956055,-0.006354179233312607,-0.0033064628951251507,5.99478816986084,4.1198727558366954e-06,5.9947890817123275,121,4
-149.00155639648438,-13.344854354858398,-0.006894340272992849,-0.0022836679127067327,5.003098487854004,1.554489131194714e-06,5.003099009045151,121,5
-149.00445556640625,-8.848846435546875,-0.009977721609175205,-0.0035096548963338137,5.2979021072387695,0.0010446738451719284,5.297903372741516,121,6
-149.00836181640625,-1.859997034072876,-0.006888618227094412,-0.00399346649646759,7.5430192947387695,8.029937816900201e-06,7.5430203518643975,121,7
-149.01165771484375,5.803288459777832,-0.007664375007152557,-0.004411384928971529,7.653082847595215,-1.783370976227161e-06,7.653084118999102,121,8
-149.014892578125,13.485563278198242,-0.0076609039679169655,-0.004643029998987913,7.663518905639648,2.47955313170678e-07,7.663520312155762,121,9
-149.0192108154297,21.162931442260742,-0.007632675115019083,-0.0035338117741048336,7.6558146476745605,-1.9073485191256623e-07,7.655815463252367,121,10
-149.02301025390625,28.8609619140625,-0.008067283779382706,-0.004416493233293295,7.795654773712158,-5.826949745824095e-06,7.795656024758122,121,11
-149.02671813964844,36.082515716552734,-0.00960620865225792,-0.00464337645098567,7.534028053283691,-5.042076008976437e-05,7.53402948435648,121,12
-149.03053283691406,43.42817306518555,-0.009034995920956135,-0.0024653926957398653,7.30804443359375,-3.9215086871990934e-05,7.308044849553098,121,13
-149.0343780517578,50.78840255737305,-0.0060834502801299095,-0.0032261470332741737,7.040756702423096,3.089904794251197e-06,7.040757441550587,121,14
-149.03797912597656,58.23367691040039,-0.008370361290872097,-0.0032932874746620655,7.635560035705566,-1.9741057712963084e-06,7.635560745918421,121,15
-87.96704864501953,87.14187622070312,0.9293807744979858,0.0,0.0,-0.4899999797344208,0.4899999797344208,122,0
-87.97216796875,87.43141174316406,0.5750531554222107,-0.049493782222270966,2.0255985260009766,-0.03808893263339996,2.0265610747779466,122,1
-88.02044677734375,90.9990005493164,0.5140308141708374,-0.05162903666496277,5.109874725341797,-0.08633140474557877,5.110864738726628,122,2
-88.06730651855469,97.92740631103516,0.3948005139827728,-0.017388371750712395,7.920064926147461,-0.10413924604654312,7.920768635203939,122,3
-88.06871795654297,105.82621765136719,0.25639721751213074,0.012001344002783298,7.6918816566467285,-0.12211307138204575,7.692860264837692,122,4
